0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:30 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:31 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:34 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:36 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:37 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:29:38 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:26 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:29 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:31 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:33 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:33 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:34 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:34 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:33:34 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310701
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:22 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:25 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:25 +0800] "GET /RedeemMe/login.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:28 +0800] "POST /RedeemMe/LoginController HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:29 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:32 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:36 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:34:57 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310669
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:35:01 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:36:06 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:36:37 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:36:39 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:36:41 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:21 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:27 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310668
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:31 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310669
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:33 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310669
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:33 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310669
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:53 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310643
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:54 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310643
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:54 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310643
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:37:54 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310643
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:21 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:22 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:23 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:23 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:23 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:24 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:27 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:38 +0800] "GET /RedeemMe/login.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:40 +0800] "POST /RedeemMe/LoginController HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:43 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:45 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310673
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:38:48 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310673
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:40:37 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310673
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:40:38 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310673
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:40:39 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 310673
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:40:44 +0800] "GET /RedeemMe/ViewProductController?productId=36 HTTP/1.1" 200 310674
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:40:47 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:00 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:01 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:01 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:03 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:06 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 602676
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:15 +0800] "GET /RedeemMe/ToUpdateProduct?productId=36 HTTP/1.1" 200 312601
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:41:21 +0800] "POST /RedeemMe/UpdateProductController?productId=36 HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:05 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 312600
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:09 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 309394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:14 +0800] "GET /RedeemMe/ToDeleteProduct?productId=36 HTTP/1.1" 200 310139
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:16 +0800] "POST /RedeemMe/DeleteProductController?productId=36 HTTP/1.1" 200 307808
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:18 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601090
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:25 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311007
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:28 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:28 +0800] "GET /RedeemMe/login.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:32 +0800] "POST /RedeemMe/LoginController HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:33 +0800] "GET /RedeemMe/ListOrderController HTTP/1.1" 200 14325
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:33 +0800] "GET /RedeemMe/assets/js/admin-order.js HTTP/1.1" 200 2793
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:33 +0800] "GET /RedeemMe/assets/css/admin-order-view.css HTTP/1.1" 200 1809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:36 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:37 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 307808
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:41 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601090
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:44 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601090
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:42:47 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601090
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:43:32 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311007
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:43:39 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:43:42 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:43:46 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:43:55 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:11 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:31 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:34 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:37 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:40 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:48 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:51 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:54 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 37895
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:44:58 +0800] "GET /RedeemMe/ToUpdateUser?userId=1 HTTP/1.1" 200 38672
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:45:03 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 37895
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:45:06 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:45:08 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:45:12 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 37895
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:46:54 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:46:54 +0800] "GET /RedeemMe/login.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:47:00 +0800] "POST /RedeemMe/LoginController HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:47:02 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:47:05 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 7920412
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:47:19 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:47:22 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 1382224
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:48:31 +0800] "GET /RedeemMe/ListUserController HTTP/1.1" 200 1381489
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:48:34 +0800] "GET /RedeemMe/ViewUserController?userId=1 HTTP/1.1" 200 1383394
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:49:00 +0800] "GET /RedeemMe/ToUpdateUser?userId=1 HTTP/1.1" 200 38672
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:49:55 +0800] "GET /RedeemMe/ToUpdateUser?userId=1 HTTP/1.1" 200 1384171
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:03 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:05 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:07 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:13 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:18 +0800] "GET /RedeemMe/ToDeleteProduct?productId=37 HTTP/1.1" 200 308555
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:27 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:29 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:31 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:33 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:35 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:38 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:50:42 +0800] "GET /RedeemMe/ToDeleteProduct?productId=37 HTTP/1.1" 200 308555
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:51:03 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311009
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:51:08 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:56:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 601092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:56:06 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:58:50 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:58:56 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 500 1457
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:59:43 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 503 793
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:59:50 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:17:59:55 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:00:00 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:00:05 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 307809
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:00:26 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:01:45 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 311005
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:01:53 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 110456
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:02:02 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 113653
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:02:06 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 15805
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:02:11 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 19008
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:02:21 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 110456
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:27 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:27 +0800] "GET /RedeemMe/login.jsp HTTP/1.1" 200 1451
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:29 +0800] "POST /RedeemMe/LoginController HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:31 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 110456
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:33 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 113653
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:37 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 15805
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:40 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 19008
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:51 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 15805
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:55 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 19008
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:03:58 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 19008
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:02 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 15805
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:07 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 17092
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:10 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 19008
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:17 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 291789
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:27 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 569052
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:33 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 294985
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:36 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 569052
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:04:59 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:01 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 291789
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:03 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 569052
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:11 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 294985
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:17 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 291789
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:19 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 569052
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:22 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 294985
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:27 +0800] "POST /RedeemMe/UpdateProductController?productId=37 HTTP/1.1" 200 453716
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:29 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 456913
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:32 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892901
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:36 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:38 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 453716
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:05:40 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892901
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:06:16 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892901
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:06:32 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892901
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:06:40 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892901
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:02 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:03 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:04 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:07 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:09 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 453716
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:11 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:17 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:22 +0800] "GET /RedeemMe/ViewDashboard HTTP/1.1" 200 14655
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:24 +0800] "GET /RedeemMe/ListProductController HTTP/1.1" 200 453716
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:26 +0800] "GET /RedeemMe/ToUpdateProduct?productId=37 HTTP/1.1" 200 456913
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:29 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:51 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
0:0:0:0:0:0:0:1 - - [06/Jul/2024:18:07:52 +0800] "GET /RedeemMe/ViewProductController?productId=37 HTTP/1.1" 200 892916
